"","game_id","school","conference","home_away","opponent","opponent_conference","points","total_yards","net_passing_yards","completion_attempts","passing_tds","yards_per_pass","passes_intercepted","interception_yards","interception_tds","rushing_attempts","rushing_yards","rush_tds","yards_per_rush_attempt","first_downs","third_down_eff","fourth_down_eff","punt_returns","punt_return_yards","punt_return_tds","kick_return_yards","kick_return_tds","kick_returns","kicking_points","fumbles_recovered","fumbles_lost","total_fumbles","tackles","tackles_for_loss","sacks","qb_hurries","interceptions","passes_deflected","turnovers","defensive_tds","total_penalties_yards","possession_time","points_allowed","total_yards_allowed","net_passing_yards_allowed","completion_attempts_allowed","passing_tds_allowed","yards_per_pass_allowed","passes_intercepted_allowed","interception_yards_allowed","interception_tds_allowed","rushing_attempts_allowed","rushing_yards_allowed","rush_tds_allowed","yards_per_rush_attempt_allowed","first_downs_allowed","third_down_eff_allowed","fourth_down_eff_allowed","punt_returns_allowed","punt_return_yards_allowed","punt_return_tds_allowed","kick_return_yards_allowed","kick_return_tds_allowed","kick_returns_allowed","kicking_points_allowed","fumbles_recovered_allowed","fumbles_lost_allowed","total_fumbles_allowed","tackles_allowed","tackles_for_loss_allowed","sacks_allowed","qb_hurries_allowed","interceptions_allowed","passes_deflected_allowed","turnovers_allowed","defensive_tds_allowed","total_penalties_yards_allowed","possession_time_allowed","season","champion"
"145",272930096,"Florida","SEC","away","Kentucky","SEC",45,"0","250","18-26","4","9.8",NA,NA,NA,"37","171","2","4.6","21","7-11","0-0",NA,NA,NA,"111","0","3","1","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"4-25","27:41",37,"0","376","35-50","5","8.3",NA,NA,NA,"35","97","0","2.8","29","12-21","4-5","2","14","0","169","0","7","1","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"5-25","32:19",2007,FALSE
"146",273070057,"Florida","SEC","home","Vanderbilt","SEC",49,"498","288","23-29","3","9.9","2","40","0","36","210","4","5.8","29","6-10","0-1","1","53","0",NA,NA,NA,"7","1","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"7-33","16:17",22,"255","162","18-35","0","4.6","1","11","0","33","93","2","2.8","15","9-18","0-1","1","0","0",NA,NA,NA,"4","1","1",NA,NA,NA,NA,NA,"2",NA,"3",NA,"4-20","20:23",2007,FALSE
"147",273280057,"Florida","SEC","home","Florida State","ACC",45,"541","266","19-28","3","9.4",NA,NA,NA,"38","279","3","7.3","29","7-11","0-0","2","7","0",NA,NA,NA,"9","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"11-90","19:00",12,"287","201","20-37","0","5.1",NA,NA,NA,"25","99","0","4.0","17","3-12","0-2",NA,NA,NA,NA,NA,NA,"12","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3-23","17:00",2007,FALSE
"148",273000061,"Florida","SEC","home","Georgia","SEC",30,"343","276","14-22","1","10.7","1","25","1","35","107","2","3.1","19","4-10","1-2","1","3","0",NA,NA,NA,"6","0","2",NA,NA,NA,NA,NA,"0",NA,"2",NA,"7-68","16:54",42,"413","227","11-18","3","12.1",NA,NA,NA,"44","196","3","4.5","19","10-13","0-0","2","8","0",NA,NA,NA,"6","2","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"7-99","19:46",2007,FALSE
"149",273142579,"Florida","SEC","away","South Carolina","SEC",51,"537","304","22-32","2","9.5","1","11","0","48","233","5","4.9","28","12-16","0-1","2","12","0",NA,NA,NA,"9","2","2",NA,NA,NA,NA,NA,"1",NA,"3",NA,"6-65","21:01",31,"384","332","26-44","1","7.2","1","8","0","26","68","3","2.6","22","2-12","2-2","1","0","0",NA,NA,NA,"7","2","2",NA,NA,NA,NA,NA,"1",NA,"3",NA,"6-35","15:39",2007,FALSE
"150",292550158,"Nebraska","Big 12","home","Arkansas State","Sun Belt",38,"494","374","30-41","4","8.7",NA,NA,NA,"28","136","1","4.9","27","8-13","0-0","4","31","0","53","0","2","8","1","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3-40","19:24",9,"274","164","11-20","0","6.6",NA,NA,NA,"38","143","1","3.8","15","2-10","1-2","1","14","0","34","0","2","3","0","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"3-20","17:24",2009,FALSE
"151",292970158,"Nebraska","Big 12","home","Iowa State","Big 12",7,"362","252","20-37","0","6.7",NA,NA,NA,"28","114","1","4.1","15","5-13","0-1","5","11","0","80","0","3","1","0","5",NA,NA,NA,NA,NA,"3",NA,"8",NA,"3-25","16:10",9,"239","108","9-19","1","5.4","3","27","0","48","137","0","2.9","11","5-18","1-1","2","8","0","35","0","2","3","5","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"8-72","20:07",2009,FALSE
"152",293040239,"Nebraska","Big 12","away","Baylor","Big 12",20,"273","128","12-21","0","6.1","2","1","0","38","145","1","3.8","11","5-15","0-0","4","51","1","55","0","3","8","1","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"6-65","18:32",10,"276","252","19-38","0","5.8","1","45","1","32","54","0","1.7","18","5-16","1-2","7","101","0","53","0","2","4","1","1",NA,NA,NA,NA,NA,"2",NA,"3",NA,"4-25","18:08",2009,FALSE
"153",293182305,"Nebraska","Big 12","away","Kansas","Big 12",31,"410","204","13-21","0","9.3",NA,NA,NA,"42","214","3","5.1","18","7-16","0-0","2","18","0","112","0","3","11","1","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"5-55","19:09",17,"335","245","19-41","1","5.8",NA,NA,NA,"29","99","1","3.4","21","6-16","2-2","1","2","0","105","0","7","5","0","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"4-50","17:14",2009,FALSE
"154",292620259,"Nebraska","Big 12","away","Virginia Tech","ACC",15,"343","136","11-30","0","4.5",NA,NA,NA,"36","207","0","5.8","18","6-17","0-0","6","86","0","86","0","4","15","0","0",NA,NA,NA,NA,NA,"2",NA,"2",NA,"9-60","18:11",16,"278","217","12-27","1","7.1","2","3","0","37","86","1","2.3","11","8-18","0-1","2","6","0","114","0","3","4","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"7-53","18:02",2009,FALSE
"155",292480158,"Nebraska","Big 12","home","Florida Atlantic","Sun Belt",49,"490","231","17-25","2","9.2","2","18","0","32","259","5","8.1","22","4-10","2-2",NA,NA,NA,"49","0","2","7","1","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"9-86","16:49",3,"368","236","20-41","0","5.8","1","0","0","35","132","0","3.8","22","6-15","0-2","3","10","0","97","0","6","3","0","1",NA,NA,NA,NA,NA,"2",NA,"3",NA,"11-67","19:30",2009,FALSE
"156",292810142,"Nebraska","Big 12","away","Missouri","Big 12",27,"263","165","14-33","3","4.8","2","40","0","33","105","1","3.2","14","8-17","0-1","8","-5","0","2","0","1","3","1","2",NA,NA,NA,NA,NA,"0",NA,"2",NA,"12-108","26:24",12,"225","147","17-43","0","3.1",NA,NA,NA,"35","91","1","2.6","15","5-18","1-2","4","63","0","82","0","5","4","2","1",NA,NA,NA,NA,NA,"2",NA,"3",NA,"8-100","18:00",2009,FALSE
"157",292900158,"Nebraska","Big 12","home","Texas Tech","Big 12",10,"285","237","23-38","1","5.7",NA,NA,NA,"30","70","0","2.3","16","6-15","1-2","6","64","0","108","0","5","4","0","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"12-95","18:16",31,"259","276","23-32","1","7.3","1","7","0","25","25","2","1.0","15","6-14","1-1","2","9","0","58","0","2","7","1","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"4-40","18:21",2009,FALSE
"158",293250158,"Nebraska","Big 12","home","Kansas State","Big 12",17,"267","190","13-19","1","8.7","1","0","0","45","101","1","2.2","19","7-16","1-1","5","3","0","53","0","2","5","1","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"3-34","19:19",3,"293","183","12-33","0","4.6","1","42","0","34","140","0","4.1","19","3-14","1-2","2","27","0","50","0","3","3","0","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"7-69","17:39",2009,FALSE
"159",293310038,"Nebraska","Big 12","away","Colorado","Big 12",28,"217","88","9-14","1","5.2","3","65","1","40","144","1","3.6","14","3-10","0-0","5","71","1","21","0","1","4","0","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"7-49","19:04",20,"403","286","21-44","3","6.1",NA,NA,NA,"28","134","0","4.8","20","7-16","0-1","3","20","0","49","0","3","2","1","0",NA,NA,NA,NA,NA,"3",NA,"3",NA,"7-34","17:17",2009,FALSE
"160",293110158,"Nebraska","Big 12","home","Oklahoma","Big 12",10,"180","50","7-14","1","2.8","5","61","0","43","141","0","3.3","7","1-14","0-0","3","19","0","27","0","2","4","0","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"11-104","19:00",3,"325","264","26-58","0","4.2",NA,NA,NA,"29","80","0","2.8","23","5-18","0-3","6","102","0","37","0","2","3","1","0",NA,NA,NA,NA,NA,"5",NA,"5",NA,"9-64","17:28",2009,FALSE
"161",293390158,"Nebraska","Big 12","home","Texas","Big 12",12,"106","47","6-20","0","2.0","3","0","0","35","67","0","1.9","5","2-16","1-1","3","49","0","79","0","3","12","0","0",NA,NA,NA,NA,NA,"3",NA,"3",NA,"7-64","17:01",13,"202","236","20-36","0","5.1","3","4","0","38","18","1","0.5","17","6-19","0-0","5","5","0","22","0","2","7","0","0",NA,NA,NA,NA,NA,"3",NA,"3",NA,"7-45","19:14",2009,FALSE
"162",292690158,"Nebraska","Big 12","home","Louisiana","Sun Belt",55,"433","306","22-26","2","11.5","1","74","1","34","133","4","3.9","21","6-11","0-0","4","67","0","21","0","1","13","2","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"6-54","18:31",0,"222","134","15-27","0","4.4",NA,NA,NA,"37","102","0","2.8","14","5-16","1-1","1","0","0","67","0","4","0","0","2",NA,NA,NA,NA,NA,"1",NA,"3",NA,"3-14","18:28",2009,FALSE
"163",252600030,"USC","Pac-10","home","Arkansas","SEC",70,"736","454","23-34","6","13.1","2","10","0","33","291","4","8.8","32","4-8","2-3","3","0","0",NA,NA,NA,"10","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0-0","15:51",17,"326","154","12-26","2","5.0",NA,NA,NA,"52","197","0","3.8","21","8-18","0-0","1","4","0",NA,NA,NA,"5","0","0",NA,NA,NA,NA,NA,"2",NA,"2",NA,"0-0","20:49",2005,FALSE
"164",252672483,"USC","Pac-10","away","Oregon","Pac-10",45,"593","319","23-39","3","8.1","1","0","0","42","278","3","6.6","31","9-14","0-1","6","27","0",NA,NA,NA,"9","0","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"0-0","20:00",13,"262","214","21-37","1","5.3","1","38","0","29","65","0","2.2","16","5-15","0-1","2","10","0",NA,NA,NA,"7","1","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"0-0","16:40",2005,FALSE
"165",252740009,"USC","Pac-10","away","Arizona State","Pac-10",38,"631","270","23-39","0","6.6","5","14","0","49","373","5","7.6","27","5-15","0-2","3","13","0",NA,NA,NA,"8","0","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"0-0","21:32",28,"415","380","26-45",NA,"7.7",NA,NA,NA,"32","68","1","2.1","20","6-14","1-2","3","111","1",NA,NA,NA,"4","1","0",NA,NA,NA,NA,NA,"5",NA,"5",NA,"0-0","15:08",2005,FALSE
"166",252950264,"USC","Pac-10","away","Washington","Pac-10",51,"390","277","25-32","5","8.5",NA,NA,NA,"32","118","1","3.7","20","5-12","4-6","2","90","1",NA,NA,NA,"9","2","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"0-0","17:21",24,"329","303","21-29","1","9.3","1","76","1","35","59","1","1.7","16","7-14","0-2","1","6","0",NA,NA,NA,"6","0","2",NA,NA,NA,NA,NA,"0",NA,"2",NA,"0-0","19:19",2005,FALSE
"167",253090030,"USC","Pac-10","home","Stanford","Pac-10",51,"529","345","29-38","4","9.1","3","12","0","28","184","3","6.6","27","5-10","2-3","1","6","0",NA,NA,NA,"9","2","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"0-0","16:39",21,"420","288","25-41","1","6.8",NA,NA,NA,"35","141","2","4.0","24","8-15","0-2","1","6","0",NA,NA,NA,"3","0","2",NA,NA,NA,NA,NA,"3",NA,"5",NA,"0-0","20:02",2005,FALSE
"168",253370030,"USC","Pac-10","home","UCLA","Pac-10",66,"679","253","23-44","3","5.7",NA,NA,NA,"51","430","5","8.4","35","10-16","4-5","1","1","0",NA,NA,NA,"12","4","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"0-0","18:00",19,"275","169","14-32","1","4.6","1","11","0","33","129","1","3.9","19","2-15","3-4",NA,NA,NA,NA,NA,NA,"7","1","4",NA,NA,NA,NA,NA,"0",NA,"4",NA,"0-0","00:00",2005,FALSE
"169",253230030,"USC","Pac-10","home","Fresno State","Western Athletic",50,"508","209","22-33","1","6.1","4","84","0","36","308","5","8.6","25","6-13","0-0","2","16","0",NA,NA,NA,"14","2","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"0-0","09:00",42,"427","324","27-45","3","7.0",NA,NA,NA,"32","110","2","3.4","26","4-14","3-3","4","80","0",NA,NA,NA,"6","1","2",NA,NA,NA,NA,NA,"4",NA,"6",NA,"0-0","09:00",2005,FALSE
"170",252880087,"USC","Pac-10","away","Notre Dame","FBS Independents",34,"476","317","17-33","0","9.1","1","14","0","31","175","5","5.6","20","5-13","2-2","4","13","0",NA,NA,NA,"4","1","0",NA,NA,NA,NA,NA,"2",NA,"2",NA,"0-0","13:21",31,"417","284","19-35","1","7.5","2","13","0","52","153","2","2.9","28","10-19","1-1","4","87","1",NA,NA,NA,"7","0","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"0-0","23:20",2005,FALSE
"171",252810030,"USC","Pac-10","home","Arizona","Pac-10",42,"724","391","29-44","2","8.8","1","0","0","52","337","4","6.5","39","10-14","1-2","2","0","0",NA,NA,NA,"6","0","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"0-0","22:20",21,"245","183","16-25",NA,"7.2","1","34","0","23","64","0","2.8","12","1-9","1-2","1","13","0",NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"0-0","14:20",2005,FALSE
"172",253160025,"USC","Pac-10","away","California","Pac-10",35,"434","260","20-32","0","7.7","4","12","0","47","188","5","4.0","26","7-14","0-1","2","0","0",NA,NA,NA,"5","2","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"0-0","22:04",10,"299","140","13-23","0","5.7","1","32","0","31","167","1","5.4","17","1-8","0-1","2","8","0",NA,NA,NA,"4","0","2",NA,NA,NA,NA,NA,"4",NA,"6",NA,"0-0","14:36",2005,FALSE
"173",252460062,"USC","Pac-10","away","Hawai'i","Western Athletic",63,"518","345","20-29","4","11.8","1","65","1","33","177","3","5.4","24","5-10","1-2",NA,NA,NA,NA,NA,NA,"9","1","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"0-0","16:08",17,"437","393","33-49","2","7.7","1","0","0","21","60","0","2.9","23","5-13","0-2","2","-2","0",NA,NA,NA,"5","0","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"0-0","20:33",2005,FALSE
"174",401013088,"Clemson","ACC","home","Furman","Southern",48,"531","282","23-35","4","8.1",NA,NA,NA,"35","249","2","7.1","23","5-12","1-3","2","87","0","43","0","1","12","2","0","1","42","10","3","3","0","0","0","0","4-50","25:30",7,"163","46","4-9","1","5.1",NA,NA,NA,"53","117","0","2.2","13","5-16","0-1",NA,NA,NA,NA,NA,NA,"1","0","2","5","31","3","1","0","0","1","2","0","3-22","34:30",2018,TRUE
"175",401012270,"Clemson","ACC","away","Texas A&M","SEC",28,"413","298","17-27","2","11.0",NA,NA,NA,"32","115","2","3.6","14","4-13","0-1","2","9","0","16","0","1","4","1","0","2","41","10","4","6","0","6","0","0","4-49","26:08",26,"501","430","23-40","3","10.8",NA,NA,NA,"32","71","0","2.2","25","6-16","0-0","2","25","0","34","0","2","8","0","2","3","26","7","1","3","0","1","2","0","5-32","33:52",2018,TRUE
"176",401013110,"Clemson","ACC","home","Georgia Southern","Sun Belt",38,"595","286","21-31","1","9.2",NA,NA,NA,"46","309","4","6.7","0","0-0","0-0","2","2","0",NA,NA,NA,"8","1","1","1","26","7","5","1","2","1","3","0","0-0",NA,7,"140","60","3-9","0","6.7","2","0","0","43","80","1","1.9","0","0-0","0-0",NA,NA,NA,"10","0","1","1","1","1","1","41","2","1","0","0","4","1","0","0-0",NA,2018,TRUE
"177",401013176,"Clemson","ACC","home","Duke","ACC",35,"459","251","21-39","2","6.4",NA,NA,NA,"36","208","3","5.8","26","4-14","1-1","4","17","0","62","0","3","5","0","0","1","47","9","4","5","0","9","0","0","7-54","27:40",6,"262","158","24-44","0","3.6",NA,NA,NA,"35","104","0","3.0","17","6-19","0-0","2","1","0","41","0","2","6","0","0",NA,"50","4","0","1","0","2","0","0","6-52","32:20",2018,TRUE
"178",401013120,"Clemson","ACC","away","Georgia Tech","ACC",49,"480","232","19-30","4","7.7",NA,NA,NA,"36","248","2","6.9","24","5-9","0-0","2","32","0","58","0","2","7","1","0","1","43","10","4","1","2","1","2","0","6-68","23:38",21,"203","57","3-8","1","7.1","2","44","0","56","146","2","2.6","15","5-15","2-3","1","1","0","12","0","1","3","0","1","8","38","1","1","1","0","4","1","0","4-30","36:05",2018,TRUE
"179",401013149,"Clemson","ACC","home","NC State","ACC",41,"471","380","32-48","1","7.9","2","65","0","32","91","4","2.8","24","8-15","0-1","4","6","0","40","0","1","11","1","1","2","38","10","1","1","0","4","1","0","8-67","29:24",7,"297","193","22-35","0","5.5",NA,NA,NA,"32","104","1","3.3","16","2-12","0-2",NA,NA,NA,"0","0","1","1","1","1","1","53","3","2","0","2","3","3","0","6-49","30:36",2018,TRUE
"180",401013155,"Clemson","ACC","away","Florida State","ACC",59,"523","404","24-44","5","9.2","1","43","0","33","119","3","3.6","25","7-16","0-2","5","61","0","28","0","1","11","1","0","0","43","14","5","1","1","6","1","0","5-50","28:44",10,"253","274","20-40","1","6.8","1","0","0","35","-21","0","-0.6","14","4-18","0-0","3","-6","0","60","0","4","4","0","1","4","33","1","0","4","1","9","2","0","16-140","31:16",2018,TRUE
"181",401013169,"Clemson","ACC","away","Boston College","ACC",27,"424","295","29-41","1","7.2",NA,NA,NA,"30","129","1","4.3","19","5-15","1-2","5","62","1","38","0","2","9","0","1","2","27","10","4","3","1","1","2","1","2-15","35:23",7,"113","104","14-24","0","4.3","1","0","0","33","9","0","0.3","8","3-15","0-1","2","70","1","74","0","4","1","1","0","2","35","4","1","3","0","3","0","1","6-42","24:37",2018,TRUE
"182",401013140,"Clemson","ACC","away","Wake Forest","ACC",63,"698","227","25-30","3","7.6","1","0","0","40","471","6","11.8","22","5-15","1-1","4","17","0",NA,NA,NA,"9","0","1","1","54","12","3","5","0","3","1","0","3-28","29:42",3,"249","74","7-27","0","2.7",NA,NA,NA,"51","175","0","3.4","11","5-21","0-2","5","19","0","25","0","1","3","1","0","1","48","6","2","1","1","0","1","0","5-55","30:18",2018,TRUE
"183",401012355,"Clemson","ACC","home","South Carolina","SEC",56,"744","393","27-37","1","10.6","1","3","0","55","351","7","6.4","38","8-13","2-2",NA,NA,NA,"52","0","3","8","0","1","1","34","4","3","8","0","2","1","0","8-79","34:51",35,"600","510","32-50","5","10.2",NA,NA,NA,"25","90","0","3.6","29","7-14","1-3",NA,NA,NA,"54","0","3","5","1","0","0","49","1","0","0","1","0","1","0","7-48","25:08",2018,TRUE
"184",401013131,"Clemson","ACC","home","Syracuse","ACC",27,"469","176","17-29","0","6.1","1","20","0","53","293","3","5.5","28","5-15","2-2","2","-2","0","52","0","3","9","0","2","3","34","6","1","6","1","2","3","0","3-16","32:51",23,"311","250","26-41","0","6.1","1","3","0","26","61","2","2.3","12","3-15","1-2",NA,NA,NA,NA,NA,NA,"11","2","0","0","54","6","4","1","1","1","1","0","5-31","26:57",2018,TRUE
"185",401056697,"Clemson","ACC","away","Pittsburgh","ACC",42,"419","118","12-24","2","4.9","1","31","0","35","301","4","8.6","13","4-12","0-1","5","0","0",NA,NA,NA,"6","2","0","0","37","9","2","3","0","2","0","0","6-41","25:15",10,"200","8","4-16","0","0.5",NA,NA,NA,"48","192","1","4.0","11","3-16","1-2","1","3","0","69","0","4","4","0","2","2","25","5","1","0","1","5","3","0","8-54","34:45",2018,TRUE
"186",401013162,"Clemson","ACC","home","Louisville","ACC",77,"661","169","14-20","5","8.4","2","52","1","37","492","5","13.3","29","7-8","0-0","4","1","0","52","0","2","11","1","1","0","39","8.5","5.5","3","1","1","2","1","3-16","22:15",16,"312","231","17-34","0","6.8","1","0","0","36","81","1","2.3","16","6-16","1-3",NA,NA,NA,"247","1","8","4","1","1","2","40","1","0","1","2","0","3","0","10-100","37:32",2018,TRUE
"187",293250333,"Alabama","SEC","home","Chattanooga","Southern",45,"422","126","10-16","1","6.8","3","39","0","56","313","4","5.6","26","5-11","1-2","6","68","1","12","0","1","9","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"5-61","22:22",0,"85","36","7-27","0","1.3",NA,NA,NA,"21","49","0","2.3","6","2-12","0-2",NA,NA,NA,"144","0","6",NA,"0","0",NA,NA,NA,NA,NA,"3",NA,"3",NA,"3-30","14:14",2009,TRUE
"188",292480259,"Alabama","SEC","away","Virginia Tech","ACC",34,"498","235","15-30","1","7.7",NA,NA,NA,"49","268","2","5.5","23","6-17","0-0","6","35","0","99","0","5","14","2","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"10-83","22:32",24,"155","129","9-20","0","4.6","1","6","0","31","64","2","2.1","10","2-12","0-1","3","11","0","243","1","8","6","1","2",NA,NA,NA,NA,NA,"0",NA,"2",NA,"6-45","13:39",2009,TRUE
"189",293180344,"Alabama","SEC","away","Mississippi State","SEC",31,"444","192","13-18","2","10.7","3","0","0","40","252","2","6.3","17","4-11","0-1","4","0","0","70","0","2","7","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3-25","19:18",3,"213","117","9-20","0","4.9",NA,NA,NA,"37","114","0","3.1","11","2-13","2-4","3","2","0","212","0","6","3","0","0",NA,NA,NA,NA,NA,"3",NA,"3",NA,"2-14","16:55",2009,TRUE
"190",293310002,"Alabama","SEC","away","Auburn","SEC",26,"291","225","21-32","2","6.8","1","14","0","35","73","1","2.1","17","5-14","0-1","4","67","0","46","0","1","8","1","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"4-26","20:27",21,"332","213","15-27","2","6.7",NA,NA,NA,"32","151","1","4.7","15","4-12","0-0","3","5","0","99","0","4","3","0","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"8-68","16:13",2009,TRUE
"191",292620333,"Alabama","SEC","home","North Texas","Sun Belt",53,"523","263","22-28","2","9.4",NA,NA,NA,"45","260","5","5.8","28","10-14","1-1","6","90","0","71","0","2","11","0","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"2-15","18:43",7,"187","126","16-23","1","5.5",NA,NA,NA,"26","61","0","2.3","7","4-14","0-1",NA,NA,NA,"119","0","8","1","1","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"3-27","17:57",2009,TRUE
"192",293390333,"Alabama","SEC","home","Florida","SEC",32,"490","249","12-18","1","13.3","1","0","0","53","251","3","4.7","26","11-15","0-0","2","8","0","79","0","3","8","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"1-5","24:17",13,"335","247","20-35","1","7.1",NA,NA,NA,"14","88","0","6.3","13","4-11","0-1","2","12","0","161","0","6","7","0","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"5-51","12:23",2009,TRUE
"193",292970333,"Alabama","SEC","home","Tennessee","SEC",12,"256","120","18-29","0","4.1","1","11","0","30","136","0","4.5","16","5-14","0-1","3","33","0","30","0","1","12","0","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"1-10","15:32",10,"341","284","21-37","1","7.2",NA,NA,NA,"35","76","0","2.2","20","6-15","2-3","2","23","0","142","0","5","4","1","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"8-68","19:38",2009,TRUE
"194",292550333,"Alabama","SEC","home","Florida International","Sun Belt",40,"516","256","18-24","1","10.0","1","17","0","42","275","4","6.5","26","3-10","1-1","6","101","0","30","0","2","10","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"7-65","19:38",14,"214","251","18-38","1","5.6",NA,NA,NA,"26","1","0","0.0","13","7-18","1-3","2","3","0","185","1","7","2","0","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"8-54","17:24",2009,TRUE
"195",292760096,"Alabama","SEC","away","Kentucky","SEC",38,"352","150","15-26","2","5.7","3","27","0","42","204","2","4.9","18","8-17","2-3","1","0","0","141","0","5","8","1","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"6-47","20:25",20,"301","178","17-32","1","5.3",NA,NA,NA,"38","133","1","3.5","20","4-13","2-2","4","58","0","126","0","5","8","0","1",NA,NA,NA,NA,NA,"3",NA,"4",NA,"7-78","15:59",2009,TRUE
"196",292900333,"Alabama","SEC","home","South Carolina","SEC",20,"356","97","10-20","0","4.6","1","77","1","38","264","1","6.9","17","3-10","0-0","5","75","0","45","0","2","8","1","2",NA,NA,NA,NA,NA,"2",NA,"4",NA,"10-113","17:37",6,"278","240","20-46","0","4.7","2","24","0","27","64","0","2.4","19","9-19","0-1","3","7","0","111","0","5","6","2","1",NA,NA,NA,NA,NA,"1",NA,"2",NA,"5-60","25:09",2009,TRUE
"197",293110333,"Alabama","SEC","home","LSU","SEC",24,"452","278","19-34","2","8.1","1","0","0","38","176","0","4.6","24","4-14","1-1","6","11","0","78","0","3","10","0","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"4-20","20:12",15,"253","185","14-27","1","5.9","1","1","0","29","95","1","3.3","13","5-14","0-1",NA,NA,NA,"106","0","5","1","0","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"8-43","16:28",2009,TRUE
"198",292830145,"Alabama","SEC","away","Ole Miss","SEC",22,"354","168","16-35","0","4.4","4","79","0","41","200","1","4.9","17","4-20","4-4","5","5","0","40","0","2","16","1","1",NA,NA,NA,NA,NA,"0",NA,"1",NA,"4-30","23:28",3,"197","155","11-34","0","4.1",NA,NA,NA,"24","57","0","2.4","12","0-10","1-2","4","32","0","149","0","6","3","1","1",NA,NA,NA,NA,NA,"4",NA,"5",NA,"4-16","19:02",2009,TRUE
"199",292690333,"Alabama","SEC","home","Arkansas","SEC",35,"425","293","17-24","3","12.1","1","24","0","41","134","2","3.3","18","6-15","0-1","6","75","0","33","0","2","5","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"7-60","20:16",7,"254","219","16-41","1","4.7",NA,NA,NA,"26","63","0","2.4","14","2-14","1-3","2","3","0","102","0","4","1","0","0",NA,NA,NA,NA,NA,"1",NA,"1",NA,"11-98","16:24",2009,TRUE
"200",303100002,"Auburn","SEC","home","Chattanooga","Southern",62,"628","351","16-23","4","14.1",NA,NA,NA,"31","303","5","9.8","26","5-8","0-0","4","34","0","104","0","5","8","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"6-67","14:05",24,"334","233","23-43","1","5.4",NA,NA,NA,"30","101","1","3.4","22","7-16","1-1",NA,NA,NA,"159","0","8","6","0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,"5-54","22:22",2010,TRUE
